Ident      : Friedri     
Location   : CN test
Serial No  : 00
Sam Rate: 1 s
  Slowest  : 1 s
  Fa   : 2 re Re : 6 ate me;CN-SWU;CN-SWL;CN-LWU;CN-LWL;CN-TempK;CN-TempC;CNSWU#B7;CNSWL#B;CNU#B;CN#B;CN00;CN#B;CN;CN#B7
Kind;AI;AI;AI;AI;AI;CA;CA;CA;CA;CA;CA;CA;CA;CA
Unit; mm; mm; mm; mm; °K;°C;W;W;W;w;%;m2;m2;
07.10.2017 11:48:00;1.74;0.14;-0.74;-0.27;291.31;18.16;141.03;12.00;355.52;375.80;8.51;129.03;-20.28;108.75;
07.10.2017 11:49:00;1.72;0.14;-0.74;-0.27;291.33;18.18;139.11;12.16;355.55;375.42;8.74;126.95;-19.87;107.08;
07.10.2017 11:50:00;1.84;0.16;-0.75;-0.28;291.37;18.22;148.61;13.72;355.20;374.67;9.22;134.89;-19.47;115.42;
07.10.2017 11:51:00;2.07;0.20;-0.75;-0.27;291.39;18.24;167.67;17.68;355.15;375.56;10.53;149.99;-20.41;129.59;
07.10.2017 11:52:00;2.27;0.25;-0.76;-0.26;291.48;18.33;183.50;21.42;355.50;377.96;11.67;162.08;-22.47;139.62;
07.10.2017 11:53:00;2.41;0.28;-0.77;-0.25;291.53;18.38;195.22;24.07;354.95;378.63;12.32;171.15;-23.68;147.46;
07.10.2017 11:54:00;2.56;0.30;-0.78;-0.25;291.61;18.46;207.38;26.53;354.53;379.69;12.79;180.85;-25.16;155.69;
07.10.2017 11:55:00;2.57;0.31;-0.80;-0.25;291.66;18.51;208.47;27.25;353.59;379.22;13.07;181.22;-25.64;155.58;
07.10.2017 11:56:00;2.50;0.30;-0.80;-0.25;291.75;18.60;202.03;25.97;354.00;380.90;12.85;176.06;-26.90;149.15;
07.10.2017 11:57:00;2.44;0.29;-0.82;-0.23;291.84;18.69;197.19;24.90;353.17;382.77;12.63;172.29;-29.61;142.68;
07.10.2017 11:58:00;2.51;0.30;-0.84;-0.25;291.95;18.80;203.13;26.13;352.41;381.86;12.86;177.00;-29.46;147.55;
07.10.2017 11:59:00;2.55;0.29;-0.84;-0.25;292.03;18.88;206.10;25.38;352.84;381.49;12.31;180.72;-28.65;152.07;
07.10.2017 12:00:00;2.48;0.27;-0.82;-0.25;292.10;18.95;200.75;23.97;354.08;382.17;11.94;176.78;-28.09;148.69;
07.10.2017 12:01:00;2.32;0.25;-0.82;-0.27;292.16;19.01;187.71;21.45;355.00;380.15;11.42;166.26;-25.15;141.11;
07.10.2017 12:02:00;2.08;0.19;-0.80;-0.28;292.21;19.06;168.28;16.88;356.16;379.85;10.02;151.40;-23.69;127.71;
07.10.2017 12:03:00;1.98;0.17;-0.81;-0.27;292.21;19.06;160.47;15.01;356.08;380.37;9.35;145.46;-24.30;121.17;
07.10.2017 12:04:00;1.93;0.17;-0.81;-0.28;292.23;19.08;156.37;14.42;355.58;379.76;9.22;141.94;-24.18;117.76;
07.10.2017 12:05:00;1.70;0.13;-0.80;-0.29;292.21;19.06;137.43;11.17;356.14;378.31;8.10;126.27;-22.16;104.10;
07.10.2017 12:06:00;1.38;0.07;-0.80;-0.28;292.25;19.10;111.46;5.76;356.85;379.87;5.09;105.70;-23.02;82.67;
07.10.2017 12:07:00;1.05;0.01;-0.79;-0.29;292.29;19.14;84.97;0.90;357.42;378.68;0.94;84.07;-21.26;62.81;
07.10.2017 12:08:00;0.78;-0.04;-0.78;-0.31;292.31;19.16;63.38;-3.58;358.10;376.53;-5.98;66.96;-18.44;48.52;
07.10.2017 12:09:00;0.48;-0.12;-0.77;-0.33;292.26;19.11;38.87;-10.59;359.09;373.02;-28.89;49.46;-13.93;35.53;
07.10.2017 12:10:00;0.26;-0.17;-0.75;-0.34;292.22;19.07;21.16;-14.84;360.35;372.06;-73.10;36.01;-11.71;24.30;
07.10.2017 12:11:00;0.21;-0.18;-0.73;-0.34;292.20;19.05;16.85;-16.11;361.20;372.06;-96.09;32.95;-10.86;22.09;
07.10.2017 12:12:00;0.30;-0.17;-0.73;-0.34;292.15;19.00;24.31;-14.44;361.12;371.83;-61.38;38.75;-10.71;28.05;
07.10.2017 12:13:00;0.46;-0.13;-0.73;-0.33;292.11;18.96;37.04;-11.46;360.58;372.27;-31.21;48.50;-11.70;36.80;
07.10.2017 12:14:00;0.51;-0.11;-0.74;-0.33;292.09;18.94;41.60;-9.91;359.86;373.06;-23.91;51.52;-13.21;38.31;
07.10.2017 12:15:00;0.54;-0.10;-0.75;-0.33;292.05;18.90;43.80;-8.83;359.40;372.40;-20.16;52.62;-13.00;39.63;
07.10.2017 12:16:00;0.53;-0.11;-0.75;-0.34;292.00;18.85;43.01;-9.46;358.93;371.30;-22.04;52.48;-12.37;40.11;
07.10.2017 12:17:00;0.51;-0.12;-0.74;-0.33;291.97;18.82;41.37;-10.57;359.25;371.50;-25.58;51.94;-12.25;39.69;
07.10.2017 12:18:00;0.57;-0.11;-0.74;-0.33;291.94;18.79;45.81;-9.24;358.85;371.69;-20.28;55.06;-12.84;42.22;
07.10.2017 12:19:00;0.71;-0.07;-0.75;-0.33;291.90;18.75;57.69;-6.08;358.15;371.70;-10.76;63.77;-13.55;50.22;
07.10.2017 12:20:00;0.89;-0.05;-0.75;-0.33;291.82;18.67;71.81;-4.59;357.63;371.09;-6.39;76.40;-13.47;62.94;
07.10.2017 12:21:00;1.03;-0.03;-0.76;-0.31;291.79;18.64;83.42;-2.25;356.90;373.19;-2.79;85.67;-16.29;69.39;
07.10.2017 12:22:00;1.22;0.02;-0.77;-0.31;291.78;18.63;98.74;2.10;356.46;373.48;2.08;96.64;-17.02;79.62;
07.10.2017 12:23:00;1.37;0.05;-0.77;-0.31;291.67;18.52;110.65;4.35;355.60;372.50;3.93;106.30;-16.90;89.41;
07.10.2017 12:24:00;1.50;0.07;-0.77;-0.30;291.61;18.46;121.20;6.38;355.19;373.95;5.26;114.82;-18.76;96.06;
07.10.2017 12:25:00;1.54;0.09;-0.77;-0.29;291.62;18.47;124.93;8.10;355.31;374.95;6.48;116.83;-19.64;97.19;
07.10.2017 12:26:00;1.55;0.10;-0.77;-0.28;291.65;18.50;125.88;8.89;355.57;375.79;7.06;116.99;-20.23;96.77;
07.10.2017 12:27:00;1.58;0.10;-0.77;-0.29;291.64;18.49;127.83;8.93;355.70;374.81;6.99;118.90;-19.11;99.79;
07.10.2017 12:28:00;1.66;0.12;-0.77;-0.28;291.64;18.49;134.46;10.83;355.25;376.18;8.04;123.63;-20.93;102.70;
07.10.2017 12:29:00;1.74;0.15;-0.77;-0.28;291.65;18.50;141.03;13.04;355.36;376.27;9.25;127.99;-20.92;107.07;
07.10.2017 12:30:00;1.82;0.16;-0.77;-0.28;291.66;18.51;147.44;14.35;355.45;376.71;9.73;133.09;-21.26;111.83;
07.10.2017 12:31:00;1.90;0.18;-0.77;-0.27;291.69;18.54;153.65;15.46;355.32;377.22;10.06;138.19;-21.90;116.28;
07.10.2017 12:32:00;2.00;0.20;-0.78;-0.27;291.71;18.56;162.27;17.21;355.27;377.55;10.60;145.06;-22.28;122.78;
07.10.2017 12:33:00;2.23;0.25;-0.79;-0.28;291.68;18.53;180.46;21.81;354.14;376.54;12.08;158.65;-22.39;136.26;
07.10.2017 12:34:00;2.48;0.30;-0.79;-0.27;291.72;18.57;200.58;25.94;354.22;378.16;12.93;174.64;-23.94;150.70;
07.10.2017 12:35:00;2.49;0.29;-0.80;-0.25;291.76;18.61;201.84;25.54;353.87;380.38;12.65;176.30;-26.50;149.80;
07.10.2017 12:36:00;2.38;0.27;-0.81;-0.25;291.78;18.63;192.66;23.64;353.69;380.62;12.27;169.02;-26.93;142.09;
07.10.2017 12:37:00;2.25;0.24;-0.80;-0.25;291.86;18.71;181.89;21.39;354.59;380.41;11.75;160.50;-25.82;134.67;
07.10.2017 12:38:00;2.04;0.20;-0.80;-0.26;291.89;18.74;165.33;17.52;354.57;379.31;10.58;147.81;-24.74;123.08;
07.10.2017 12:39:00;1.86;0.16;-0.79;-0.27;291.86;18.71;150.25;14.40;355.15;378.32;9.58;135.85;-23.18;112.67;
07.10.2017 12:40:00;1.81;0.15;-0.79;-0.27;291.84;18.69;146.37;13.52;355.31;378.09;9.24;132.85;-22.78;110.07;
07.10.2017 12:41:00;1.95;0.18;-0.79;-0.27;291.84;18.69;157.69;15.95;354.93;377.84;10.11;141.74;-22.90;118.84;
07.10.2017 12:42:00;2.28;0.24;-0.82;-0.28;291.83;18.68;184.58;21.19;353.19;377.52;11.46;163.40;-24.33;139.07;
07.10.2017 12:43:00;2.88;0.37;-0.89;-0.27;291.87;18.72;233.08;32.30;348.06;378.60;13.66;200.78;-30.54;170.25;
07.10.2017 12:44:00;4.61;0.78;-0.97;-0.24;291.94;18.79;372.95;67.89;342.48;382.84;17.89;305.06;-40.37;264.69;
07.10.2017 12:45:00;5.14;0.92;-1.03;-0.20;292.04;18.89;415.97;80.38;338.91;388.40;18.90;335.59;-49.49;286.09;
07.10.2017 12:46:00;3.78;0.58;-1.03;-0.22;292.09;18.94;306.22;50.58;339.51;385.93;16.41;255.65;-46.41;209.23;
07.10.2017 12:47:00;3.20;0.43;-0.98;-0.24;292.12;18.97;258.98;37.82;342.76;384.00;14.60;221.16;-41.23;179.93;
07.10.2017 12:48:00;2.84;0.36;-0.94;-0.24;292.16;19.01;230.15;31.63;345.97;384.17;13.73;198.52;-38.21;160.31;
07.10.2017 12:49:00;2.50;0.29;-0.88;-0.24;292.20;19.05;202.45;25.35;350.37;383.47;12.52;177.10;-33.11;144.00;
07.10.2017 12:50:00;2.29;0.26;-0.83;-0.26;292.26;19.11;185.51;22.58;354.42;382.35;12.17;162.93;-27.93;135.00;
07.10.2017 12:51:00;2.12;0.23;-0.81;-0.27;292.32;19.17;171.39;19.76;356.49;381.58;11.52;151.64;-25.09;126.55;
07.10.2017 12:52:00;1.94;0.18;-0.80;-0.28;292.35;19.20;156.84;15.82;357.10;379.51;10.07;141.02;-22.41;118.61;
07.10.2017 12:53:00;1.77;0.14;-0.79;-0.30;292.31;19.16;143.19;12.08;357.95;377.14;8.43;131.11;-19.19;111.92;
07.10.2017 12:54:00;1.76;0.13;-0.78;-0.29;292.29;19.14;142.58;11.18;358.33;377.88;7.84;131.41;-19.56;111.85;
07.10.2017 12:55:00;1.77;0.13;-0.78;-0.29;292.25;19.10;142.97;11.15;358.30;378.69;7.80;131.82;-20.39;111.43;
07.10.2017 12:56:00;1.53;0.09;-0.76;-0.28;292.27;19.12;123.93;7.94;359.57;380.08;6.37;115.99;-20.50;95.49;
07.10.2017 12:57:00;1.21;0.04;-0.75;-0.29;292.29;19.14;97.80;3.31;360.75;378.84;3.28;94.50;-18.09;76.41;
07.10.2017 12:58:00;0.93;-0.02;-0.74;-0.29;292.32;19.17;74.98;-1.48;361.15;378.43;-2.08;76.46;-17.27;59.19;
07.10.2017 12:59:00;0.74;-0.06;-0.75;-0.31;292.34;19.19;60.18;-5.14;360.49;376.75;-8.71;65.32;-16.26;49.05;
07.10.2017 13:00:00;0.60;-0.08;-0.75;-0.31;292.33;19.18;48.60;-7.32;360.37;375.80;-15.08;55.92;-15.43;40.49;
07.10.2017 13:01:00;0.62;-0.08;-0.76;-0.32;292.32;19.17;50.16;-7.28;360.29;374.92;-14.55;57.44;-14.63;42.81;
07.10.2017 13:02:00;0.68;-0.07;-0.76;-0.32;292.31;19.16;55.12;-6.38;360.19;374.44;-11.59;61.50;-14.25;47.25;
07.10.2017 13:03:00;0.72;-0.07;-0.75;-0.32;292.31;19.16;57.99;-5.97;360.67;375.22;-10.30;63.96;-14.54;49.42;
07.10.2017 13:04:00;0.64;-0.09;-0.74;-0.31;292.31;19.16;51.74;-7.82;361.14;375.72;-15.33;59.55;-14.58;44.98;
07.10.2017 13:05:00;0.42;-0.12;-0.73;-0.32;292.31;19.16;34.25;-10.86;361.93;375.29;-32.89;45.11;-13.36;31.75;
07.10.2017 13:06:00;0.28;-0.16;-0.73;-0.33;292.28;19.13;22.64;-13.76;361.48;373.61;-62.08;36.40;-12.13;24.27;
07.10.2017 13:07:00;0.17;-0.18;-0.73;-0.33;292.24;19.09;13.45;-15.31;361.53;372.91;-120.45;28.76;-11.38;17.38;
07.10.2017 13:08:00;0.05;-0.20;-0.72;-0.34;292.15;19.00;4.26;-17.32;362.07;371.67;-564.28;21.58;-9.60;11.98;
07.10.2017 13:09:00;-0.02;-0.21;-0.70;-0.34;291.97;18.82;-1.67;-18.63;362.54;370.29;39.30;16.95;-7.75;9.21;
07.10.2017 13:10:00;-0.10;-0.22;-0.69;-0.34;291.78;18.63;-7.77;-19.09;362.18;369.06;254.21;11.32;-6.88;4.45;
07.10.2017 13:11:00;-0.07;-0.21;-0.68;-0.33;291.64;18.50;-6.02;-18.21;361.56;369.37;534.45;12.19;-7.80;4.38;
07.10.2017 13:12:00;0.15;-0.15;-0.63;-0.32;291.44;18.29;12.15;-13.11;364.54;369.54;-220.78;25.26;-5.00;20.26;
07.10.2017 13:13:00;0.51;-0.07;-0.62;-0.31;291.20;18.05;41.68;-5.96;363.44;369.86;-16.02;47.64;-6.43;41.22;
07.10.2017 13:14:00;0.90;0.02;-0.65;-0.29;291.08;17.93;72.59;1.52;360.93;371.55;1.69;71.07;-10.62;60.45;
07.10.2017 13:15:00;1.31;0.10;-0.67;-0.28;291.00;17.85;106.36;8.78;358.68;372.32;8.17;97.58;-13.64;83.94;
07.10.2017 13:16:00;1.66;0.16;-0.69;-0.27;290.92;17.77;134.59;13.78;356.83;373.82;10.22;120.81;-16.99;103.82;
07.10.2017 13:17:00;1.83;0.19;-0.70;-0.26;290.87;17.72;147.98;16.52;356.05;374.36;11.15;131.46;-18.32;113.14;
07.10.2017 13:18:00;2.31;0.30;-0.72;-0.24;290.81;17.66;187.10;25.80;354.12;375.67;13.72;161.30;-21.54;139.76;
07.10.2017 13:19:00;3.00;0.43;-0.80;-0.23;290.77;17.62;243.27;37.92;348.69;376.96;15.57;205.35;-28.28;177.07;
07.10.2017 13:20:00;2.93;0.42;-0.93;-0.23;290.78;17.63;237.52;36.51;339.09;377.83;15.35;201.00;-38.74;162.26;
07.10.2017 13:21:00;2.30;0.28;-1.09;-0.22;290.80;17.65;186.23;24.38;328.22;379.02;13.01;161.85;-50.80;111.05;
07.10.2017 13:22:00;1.77;0.18;-1.18;-0.23;290.77;17.62;143.01;15.44;321.13;377.09;10.77;127.57;-55.96;71.61;
07.10.2017 13:23:00;1.67;0.15;-1.13;-0.25;290.71;17.56;135.22;13.42;324.63;374.62;9.93;121.80;-49.98;71.81;
07.10.2017 13:24:00;1.72;0.16;-1.02;-0.26;290.65;17.50;138.93;13.67;331.99;373.47;9.84;125.26;-41.48;83.78;
07.10.2017 13:25:00;1.69;0.15;-0.94;-0.26;290.59;17.44;136.81;12.91;337.69;372.74;9.43;123.90;-35.04;88.86;
07.10.2017 13:26:00;1.76;0.16;-0.87;-0.25;290.58;17.43;142.72;14.16;342.67;373.56;9.91;128.57;-30.89;97.68;
07.10.2017 13:27:00;1.93;0.20;-0.80;-0.26;290.50;17.35;156.50;17.48;347.19;372.39;11.17;139.02;-25.21;113.81;
07.10.2017 13:28:00;1.93;0.19;-0.76;-0.25;290.48;17.33;156.35;16.64;349.60;372.88;10.64;139.71;-23.28;116.43;
07.10.2017 13:29:00;1.83;0.17;-0.75;-0.24;290.47;17.32;147.99;14.77;350.45;373.81;9.98;133.22;-23.36;109.86;
07.10.2017 13:30:00;1.92;0.19;-0.72;-0.25;290.40;17.25;155.22;16.55;352.31;372.98;10.64;138.67;-20.67;118.01;
07.10.2017 13:31:00;2.30;0.28;-0.68;-0.24;290.39;17.24;185.96;24.34;354.50;374.34;13.04;161.62;-19.84;141.78;
07.10.2017 13:32:00;2.76;0.37;-0.71;-0.23;290.41;17.26;223.26;32.66;352.79;375.20;14.62;190.60;-22.42;168.18;
07.10.2017 13:33:00;3.50;0.51;-0.77;-0.21;290.45;17.30;283.68;44.65;348.86;378.22;15.67;239.03;-29.35;209.68;
07.10.2017 13:34:00;3.02;0.42;-0.88;-0.20;290.55;17.40;244.21;37.12;341.24;380.00;15.13;207.10;-38.76;168.33;
07.10.2017 13:35:00;2.61;0.31;-1.03;-0.22;290.59;17.44;211.70;27.37;331.21;377.05;12.87;184.33;-45.84;138.49;
07.10.2017 13:36:00;2.49;0.29;-1.16;-0.22;290.67;17.52;201.39;25.20;321.96;377.88;12.50;176.19;-55.91;120.28;
07.10.2017 13:37:00;2.69;0.32;-1.32;-0.23;290.74;17.59;218.15;28.23;311.03;376.96;12.92;189.92;-65.93;123.98;
07.10.2017 13:38:00;3.82;0.48;-1.41;-0.24;290.81;17.66;309.54;42.13;304.90;376.75;13.59;267.41;-71.85;195.56;
07.10.2017 13:39:00;5.47;0.70;-1.45;-0.21;290.97;17.82;443.05;61.24;303.27;380.91;13.82;381.81;-77.64;304.17;
07.10.2017 13:40:00;4.82;0.56;-1.49;-0.21;291.12;17.97;390.36;49.18;300.90;381.43;12.48;341.17;-80.53;260.64;
07.10.2017 13:41:00;5.18;0.60;-1.52;-0.24;291.22;18.07;419.15;52.46;299.60;378.32;12.52;366.69;-78.73;287.96;
07.10.2017 13:42:00;5.22;0.60;-1.53;-0.25;291.34;18.19;422.35;52.81;299.74;378.34;12.50;369.53;-78.60;290.93;
07.10.2017 13:43:00;3.96;0.41;-1.54;-0.25;291.48;18.33;321.03;35.76;299.73;379.27;10.22;285.27;-79.55;205.72;
07.10.2017 13:44:00;3.42;0.34;-1.54;-0.27;291.55;18.40;277.07;30.06;300.26;376.69;10.30;247.01;-76.43;170.58;
07.10.2017 13:45:00;4.86;0.64;-1.43;-0.25;291.68;18.53;393.27;56.19;308.40;379.45;14.27;337.08;-71.05;266.04;
07.10.2017 13:46:00;3.14;0.36;-1.35;-0.27;291.77;18.62;254.32;31.64;314.53;378.20;11.83;222.68;-63.68;159.00;
07.10.2017 13:47:00;3.96;0.50;-1.32;-0.27;291.84;18.69;320.47;43.44;317.26;378.91;12.97;277.03;-61.66;215.37;
07.10.2017 13:48:00;2.02;0.16;-1.33;-0.28;291.89;18.74;163.66;13.70;316.79;377.08;8.16;149.95;-60.29;89.66;
07.10.2017 13:49:00;2.95;0.33;-1.36;-0.28;291.96;18.81;239.23;28.82;315.20;378.32;11.21;210.41;-63.12;147.29;
07.10.2017 13:50:00;1.81;0.12;-1.41;-0.29;292.00;18.85;146.92;10.58;311.75;377.12;6.98;136.34;-65.36;70.98;
07.10.2017 13:51:00;1.50;0.04;-1.47;-0.31;291.98;18.83;121.08;3.79;307.23;374.64;1.50;117.29;-67.40;49.89;
07.10.2017 13:52:00;2.38;0.20;-1.50;-0.30;291.96;18.81;192.78;17.90;305.28;374.79;6.88;174.88;-69.51;105.37;
07.10.2017 13:53:00;3.80;0.47;-1.48;-0.31;291.97;18.82;307.52;41.40;307.04;374.73;11.77;266.11;-67.69;198.42;
07.10.2017 13:54:00;4.74;0.63;-1.47;-0.28;292.04;18.89;384.03;55.00;307.93;378.10;14.00;329.03;-70.17;258.86;
07.10.2017 13:55:00;1.47;0.03;-1.48;-0.30;291.97;18.82;118.70;2.40;306.63;375.35;1.75;116.30;-68.71;47.58;
07.10.2017 13:56:00;4.66;0.67;-1.37;-0.28;292.00;18.85;377.45;58.76;315.02;378.31;14.68;318.69;-63.29;255.40;
07.10.2017 13:57:00;5.13;0.78;-1.26;-0.22;292.14;18.99;415.51;68.19;323.49;386.14;16.21;347.32;-62.65;284.66;
07.10.2017 13:58:00;2.78;0.34;-1.21;-0.23;292.23;19.08;225.01;29.40;327.60;385.15;13.05;195.61;-57.55;138.06;
07.10.2017 13:59:00;2.48;0.29;-1.12;-0.27;292.31;19.16;201.01;25.42;334.24;381.29;12.65;175.59;-47.05;128.53;
07.10.2017 14:00:00;3.00;0.39;-0.99;-0.27;292.36;19.21;242.75;34.48;343.47;380.82;14.05;208.27;-37.35;170.92;
07.10.2017 14:01:00;2.23;0.25;-0.89;-0.27;292.43;19.28;180.27;21.64;351.31;381.22;12.00;158.62;-29.91;128.71;
07.10.2017 14:02:00;1.87;0.17;-0.82;-0.29;292.42;19.27;151.34;14.81;356.09;379.22;9.72;136.53;-23.14;113.39;
07.10.2017 14:03:00;1.39;0.07;-0.79;-0.29;292.42;19.27;112.16;6.26;358.65;379.14;5.41;105.90;-20.50;85.40;
07.10.2017 14:04:00;1.01;-0.00;-0.76;-0.30;292.39;19.24;81.46;-0.30;360.05;377.40;-0.47;81.76;-17.35;64.41;
07.10.2017 14:05:00;0.87;-0.03;-0.76;-0.31;292.37;19.22;70.05;-3.00;360.58;376.15;-4.32;73.05;-15.57;57.48;
07.10.2017 14:06:00;0.78;-0.05;-0.75;-0.32;292.31;19.16;63.11;-4.80;360.77;374.46;-7.65;67.91;-13.69;54.22;
07.10.2017 14:07:00;0.70;-0.08;-0.74;-0.33;292.19;19.04;56.90;-6.96;360.70;373.20;-12.25;63.86;-12.50;51.36;
07.10.2017 14:08:00;0.71;-0.09;-0.73;-0.33;292.04;18.89;57.22;-7.72;360.40;372.37;-13.50;64.94;-11.97;52.97;
07.10.2017 14:09:00;0.75;-0.07;-0.73;-0.32;291.91;18.76;60.47;-6.50;359.55;372.36;-10.75;66.97;-12.81;54.16;
07.10.2017 14:10:00;0.80;-0.06;-0.72;-0.32;291.82;18.67;64.66;-5.12;360.06;372.62;-8.03;69.79;-12.56;57.23;
07.10.2017 14:11:00;1.09;0.01;-0.74;-0.30;291.76;18.61;88.09;1.24;358.37;373.73;1.12;86.84;-15.36;71.48;
07.10.2017 14:12:00;1.46;0.09;-0.75;-0.30;291.68;18.53;118.22;8.27;356.68;373.73;6.96;109.95;-17.04;92.91;
07.10.2017 14:13:00;1.58;0.11;-0.76;-0.29;291.64;18.49;128.03;10.04;355.77;374.98;7.84;117.99;-19.21;98.78;
07.10.2017 14:14:00;1.57;0.11;-0.76;-0.29;291.60;18.45;127.49;9.72;355.80;374.87;7.63;117.77;-19.07;98.70;
07.10.2017 14:15:00;1.58;0.11;-0.77;-0.28;291.57;18.42;127.88;9.69;355.08;375.14;7.58;118.19;-20.06;98.12;
07.10.2017 14:16:00;1.50;0.10;-0.78;-0.29;291.55;18.40;121.10;8.51;354.06;374.59;7.01;112.59;-20.52;92.06;
07.10.2017 14:17:00;1.39;0.08;-0.79;-0.28;291.54;18.39;112.64;6.57;353.67;375.36;5.83;106.07;-21.69;84.38;
07.10.2017 14:18:00;1.30;0.06;-0.78;-0.28;291.54;18.39;105.11;5.20;354.27;375.16;4.94;99.91;-20.89;79.02;
07.10.2017 14:19:00;1.25;0.05;-0.76;-0.28;291.56;18.41;101.25;4.65;355.41;375.26;4.59;96.60;-19.85;76.75;
07.10.2017 14:20:00;1.25;0.06;-0.76;-0.29;291.55;18.40;101.37;4.88;355.87;374.82;4.81;96.50;-18.95;77.55;
07.10.2017 14:21:00;1.18;0.04;-0.75;-0.29;291.53;18.38;95.53;3.71;355.88;374.54;3.87;91.82;-18.66;73.16;
07.10.2017 14:22:00;1.02;0.01;-0.75;-0.29;291.49;18.34;82.70;0.98;356.16;373.80;1.16;81.71;-17.64;64.07;
07.10.2017 14:23:00;0.92;-0.01;-0.74;-0.29;291.46;18.31;74.10;-0.70;356.58;373.29;-0.97;74.80;-16.71;58.09;
07.10.2017 14:24:00;0.81;-0.03;-0.73;-0.30;291.41;18.26;65.50;-3.02;356.74;372.42;-4.67;68.53;-15.68;52.85;
07.10.2017 14:25:00;0.71;-0.05;-0.73;-0.30;291.40;18.25;57.65;-4.63;356.87;372.58;-8.04;62.28;-15.71;46.57;
07.10.2017 14:26:00;0.69;-0.05;-0.72;-0.30;291.40;18.25;56.01;-4.22;357.25;372.62;-7.54;60.23;-15.37;44.86;
07.10.2017 14:27:00;0.76;-0.03;-0.72;-0.29;291.43;18.28;61.68;-2.37;357.54;373.10;-3.91;64.05;-15.55;48.50;
07.10.2017 14:28:00;0.94;0.01;-0.74;-0.29;291.45;18.30;75.83;0.90;356.49;373.51;1.09;74.93;-17.02;57.91;
07.10.2017 14:29:00;1.14;0.05;-0.75;-0.29;291.47;18.32;92.07;4.16;355.55;374.40;4.48;87.92;-18.85;69.06;
07.10.2017 14:30:00;1.27;0.07;-0.77;-0.28;291.51;18.36;103.12;6.35;354.58;375.41;6.16;96.77;-20.82;75.95;
07.10.2017 14:31:00;1.37;0.09;-0.79;-0.27;291.57;18.42;111.33;7.59;353.26;377.12;6.81;103.74;-23.86;79.88;
07.10.2017 14:32:00;1.44;0.10;-0.82;-0.27;291.64;18.49;116.35;8.46;352.10;377.47;7.27;107.89;-25.38;82.51;
07.10.2017 14:33:00;1.36;0.08;-0.84;-0.27;291.71;18.56;109.97;6.90;350.68;377.99;6.26;103.07;-27.32;75.75;
07.10.2017 14:34:00;1.20;0.05;-0.84;-0.27;291.80;18.65;97.22;4.57;350.99;378.31;4.68;92.65;-27.32;65.33;
07.10.2017 14:35:00;1.04;0.02;-0.82;-0.29;291.84;18.69;84.31;1.56;352.74;376.08;1.79;82.76;-23.33;59.42;
07.10.2017 14:36:00;0.88;-0.03;-0.80;-0.29;291.84;18.69;71.62;-2.36;354.59;375.50;-3.37;73.97;-20.91;53.07;
07.10.2017 14:37:00;0.71;-0.06;-0.79;-0.30;291.84;18.69;57.55;-5.41;355.15;374.56;-9.56;62.97;-19.41;43.56;
07.10.2017 14:38:00;0.58;-0.08;-0.78;-0.31;291.84;18.69;47.28;-7.30;355.92;373.57;-15.55;54.59;-17.65;36.93;
07.10.2017 14:39:00;0.53;-0.10;-0.77;-0.31;291.77;18.62;43.28;-8.70;355.77;372.83;-20.10;51.97;-17.06;34.92;
07.10.2017 14:40:00;0.55;-0.09;-0.77;-0.32;291.70;18.55;44.59;-8.02;355.61;371.93;-18.00;52.61;-16.32;36.29;
07.10.2017 14:41:00;0.57;-0.09;-0.77;-0.32;291.64;18.49;45.78;-7.89;355.41;371.76;-17.24;53.67;-16.34;37.32;
07.10.2017 14:42:00;0.64;-0.06;-0.77;-0.31;291.62;18.47;51.62;-5.60;355.26;372.69;-10.91;57.22;-17.43;39.79;
07.10.2017 14:43:00;0.74;-0.04;-0.77;-0.30;291.64;18.49;59.94;-3.23;355.08;373.20;-5.44;63.17;-18.12;45.05;
07.10.2017 14:44:00;0.82;-0.02;-0.78;-0.30;291.63;18.48;66.67;-1.56;354.31;373.06;-2.35;68.23;-18.74;49.49;
07.10.2017 14:45:00;0.89;-0.01;-0.79;-0.30;291.64;18.49;71.82;-0.83;354.06;373.39;-1.16;72.65;-19.33;53.32;
07.10.2017 14:46:00;0.97;-0.01;-0.80;-0.30;291.61;18.46;78.17;-0.58;353.22;373.22;-0.75;78.75;-20.00;58.75;
07.10.2017 14:47:00;1.09;0.03;-0.81;-0.29;291.64;18.49;88.51;2.19;352.36;374.83;2.43;86.32;-22.47;63.85;
07.10.2017 14:48:00;1.15;0.04;-0.83;-0.30;291.64;18.49;93.13;3.22;351.34;374.21;3.46;89.91;-22.87;67.04;
07.10.2017 14:49:00;1.15;0.04;-0.85;-0.29;291.66;18.51;92.87;3.33;350.08;374.84;3.58;89.54;-24.77;64.78;
07.10.2017 14:50:00;1.24;0.06;-0.84;-0.29;291.71;18.56;100.24;5.64;350.79;375.49;5.61;94.59;-24.70;69.89;
07.10.2017 14:51:00;1.38;0.09;-0.85;-0.29;291.75;18.60;111.89;8.14;350.55;375.73;7.26;103.76;-25.17;78.59;
07.10.2017 14:52:00;1.42;0.10;-0.86;-0.29;291.77;18.62;115.24;8.84;350.00;375.82;7.67;106.40;-25.82;80.58;
07.10.2017 14:53:00;1.41;0.09;-0.87;-0.28;291.80;18.65;113.81;8.07;349.15;376.41;7.09;105.74;-27.25;78.48;
