Ident      : Friedri     
Location   : CN test
Serial No  : 00
Sam Rate: 1 s
  Slowest  : 1 s
  Fa   : 2 re Re : 6 ate me;CN-SWU;CN-SWL;CN-LWU;CN-LWL;CN-TempK;CN-TempC;CNSWU#B7;CNSWL#B;CNU#B;CN#B;CN00;CN#B;CN;CN#B7
Kind;AI;AI;AI;AI;AI;CA;CA;CA;CA;CA;CA;CA;CA;CA
Unit; mm; mm; mm; mm; °K;°C;W;W;W;w;%;m2;m2;
06.10.2017 08:46:00;0.50;-0.08;-0.59;-0.25;289.34;16.19;40.33;-7.30;355.35;366.35;-18.21;47.62;-11.00;36.63;
06.10.2017 08:47:00;0.48;-0.09;-0.58;-0.26;289.30;16.15;38.82;-7.46;355.67;365.35;-19.28;46.28;-9.68;36.60;
06.10.2017 08:48:00;0.60;-0.06;-0.59;-0.26;289.29;16.14;48.82;-5.57;355.25;365.76;-11.53;54.39;-10.51;43.88;
06.10.2017 08:49:00;0.73;-0.04;-0.60;-0.25;289.32;16.17;59.38;-3.18;354.66;367.11;-5.47;62.56;-12.45;50.11;
06.10.2017 08:50:00;0.87;0.00;-0.63;-0.24;289.38;16.23;70.69;0.06;352.83;368.55;0.06;70.63;-15.72;54.91;
06.10.2017 08:51:00;0.97;0.03;-0.65;-0.25;289.39;16.24;78.41;2.28;351.56;367.46;2.86;76.13;-15.91;60.22;
06.10.2017 08:52:00;1.18;0.06;-0.66;-0.26;289.36;16.21;95.29;5.19;350.24;366.34;5.43;90.11;-16.10;74.01;
06.10.2017 08:53:00;1.28;0.07;-0.66;-0.25;289.39;16.24;103.97;6.52;350.51;367.77;6.26;97.45;-17.26;80.19;
06.10.2017 08:54:00;1.23;0.07;-0.74;-0.23;289.42;16.27;99.66;5.71;345.14;369.51;5.72;93.95;-24.37;69.58;
06.10.2017 08:55:00;1.50;0.12;-0.90;-0.24;289.39;16.24;121.26;10.06;333.68;367.84;8.23;111.20;-34.15;77.05;
06.10.2017 08:56:00;1.82;0.18;-0.97;-0.24;289.38;16.23;147.57;15.54;328.42;368.17;10.52;132.02;-39.75;92.27;
06.10.2017 08:57:00;2.14;0.25;-0.87;-0.23;289.45;16.30;172.93;22.26;335.96;370.23;12.84;150.67;-34.27;116.40;
06.10.2017 08:58:00;1.91;0.22;-0.74;-0.22;289.51;16.36;154.91;18.89;345.97;371.78;12.09;136.01;-25.82;110.20;
06.10.2017 08:59:00;1.57;0.15;-0.69;-0.21;289.58;16.43;126.78;12.69;349.51;372.51;10.01;114.09;-23.00;91.09;
06.10.2017 09:00:00;1.44;0.12;-0.67;-0.22;289.65;16.50;116.93;10.28;351.30;371.82;8.71;106.65;-20.52;86.13;
06.10.2017 09:01:00;1.19;0.05;-0.76;-0.24;289.66;16.51;96.44;4.47;345.38;370.21;4.61;91.97;-24.83;67.14;
06.10.2017 09:02:00;1.21;0.05;-0.84;-0.25;289.66;16.51;97.91;4.07;339.64;368.87;4.10;93.84;-29.23;64.62;
06.10.2017 09:03:00;1.43;0.09;-0.70;-0.25;289.61;16.46;116.11;8.16;349.29;368.86;7.02;107.96;-19.57;88.39;
06.10.2017 09:04:00;1.24;0.07;-0.61;-0.24;289.65;16.50;100.06;5.75;355.47;369.84;5.63;94.32;-14.37;79.95;
06.10.2017 09:05:00;0.95;0.00;-0.61;-0.25;289.64;16.49;77.33;0.29;355.46;369.01;0.30;77.03;-13.55;63.48;
06.10.2017 09:06:00;0.93;0.00;-0.62;-0.24;289.65;16.50;75.11;0.14;355.31;369.65;0.18;74.97;-14.34;60.63;
06.10.2017 09:07:00;0.96;0.02;-0.60;-0.24;289.70;16.55;77.84;1.57;356.80;370.49;2.02;76.27;-13.69;62.58;
06.10.2017 09:08:00;1.01;0.02;-0.62;-0.25;289.68;16.53;81.74;2.04;354.99;369.13;2.49;79.70;-14.13;65.57;
06.10.2017 09:09:00;1.02;0.02;-0.61;-0.24;289.72;16.57;82.29;1.88;355.91;370.03;2.28;80.40;-14.13;66.28;
06.10.2017 09:10:00;1.03;0.02;-0.62;-0.24;289.75;16.60;83.18;2.10;355.72;370.60;2.50;81.07;-14.87;66.20;
06.10.2017 09:11:00;0.92;0.01;-0.62;-0.24;289.81;16.66;74.78;0.80;355.98;370.93;1.07;73.98;-14.95;59.03;
06.10.2017 09:12:00;0.94;0.02;-0.65;-0.24;289.88;16.73;76.35;1.45;353.91;371.04;1.85;74.89;-17.13;57.76;
06.10.2017 09:13:00;1.29;0.08;-0.69;-0.24;289.93;16.78;104.57;7.33;351.48;371.04;6.91;97.24;-19.56;77.68;
06.10.2017 09:14:00;1.34;0.09;-0.65;-0.25;289.97;16.82;108.37;8.17;354.56;370.64;7.53;100.20;-16.08;84.12;
06.10.2017 09:15:00;1.35;0.09;-0.66;-0.25;289.96;16.81;109.19;7.99;354.15;369.73;7.32;101.20;-15.58;85.62;
06.10.2017 09:16:00;1.47;0.11;-0.67;-0.25;289.89;16.74;119.26;9.77;352.90;369.59;8.18;109.49;-16.69;92.80;
06.10.2017 09:17:00;1.28;0.07;-0.66;-0.25;289.91;16.76;103.80;6.47;353.84;370.30;6.15;97.33;-16.46;80.87;
06.10.2017 09:18:00;1.18;0.04;-0.74;-0.25;289.90;16.75;95.51;3.19;347.50;369.52;3.32;92.32;-22.02;70.30;
06.10.2017 09:19:00;1.57;0.11;-0.86;-0.25;289.90;16.75;127.21;9.76;339.00;370.12;7.51;117.45;-31.12;86.32;
06.10.2017 09:20:00;2.11;0.24;-0.77;-0.24;289.95;16.80;171.24;21.16;346.29;371.59;12.33;150.08;-25.30;124.77;
06.10.2017 09:21:00;1.92;0.20;-0.72;-0.23;290.00;16.85;155.39;17.75;350.02;373.50;11.39;137.64;-23.48;114.16;
06.10.2017 09:22:00;1.91;0.20;-0.71;-0.22;289.99;16.84;154.44;17.17;350.66;374.02;11.11;137.27;-23.36;113.91;
06.10.2017 09:23:00;1.89;0.20;-0.66;-0.22;290.06;16.91;153.09;17.46;354.14;374.93;11.38;135.62;-20.79;114.83;
06.10.2017 09:24:00;1.61;0.15;-0.65;-0.22;290.14;16.99;130.25;12.89;355.33;375.11;9.87;117.36;-19.78;97.58;
06.10.2017 09:25:00;1.29;0.08;-0.66;-0.23;290.17;17.02;104.26;6.81;354.80;373.32;6.50;97.44;-18.52;78.93;
06.10.2017 09:26:00;1.40;0.09;-0.72;-0.24;290.23;17.08;113.32;8.16;351.02;372.73;7.15;105.16;-21.71;83.45;
06.10.2017 09:27:00;1.74;0.17;-0.76;-0.24;290.28;17.13;141.17;14.72;348.79;372.75;10.37;126.46;-23.96;102.50;
06.10.2017 09:28:00;1.96;0.22;-0.69;-0.25;290.27;17.12;159.00;19.58;353.68;372.20;12.29;139.42;-18.52;120.90;
06.10.2017 09:29:00;1.19;0.06;-0.66;-0.25;290.29;17.14;95.98;5.37;355.97;371.79;5.06;90.61;-15.82;74.78;
06.10.2017 09:30:00;1.08;0.03;-0.71;-0.26;290.30;17.15;87.28;2.40;351.85;370.72;2.68;84.88;-18.87;66.02;
06.10.2017 09:31:00;1.42;0.09;-0.73;-0.25;290.32;17.17;115.22;7.48;350.93;371.88;6.43;107.74;-20.95;86.79;
06.10.2017 09:32:00;1.62;0.13;-0.72;-0.25;290.35;17.20;131.21;11.36;351.73;372.98;8.66;119.85;-21.25;98.60;
06.10.2017 09:33:00;1.56;0.12;-0.71;-0.25;290.37;17.22;126.41;10.37;352.48;372.88;8.19;116.04;-20.40;95.64;
06.10.2017 09:34:00;1.41;0.08;-0.71;-0.25;290.33;17.18;114.42;7.23;352.31;372.13;6.31;107.18;-19.82;87.36;
06.10.2017 09:35:00;1.32;0.06;-0.69;-0.25;290.31;17.16;106.53;5.07;353.41;371.98;4.76;101.46;-18.57;82.89;
06.10.2017 09:36:00;1.37;0.08;-0.72;-0.25;290.33;17.18;111.10;6.57;351.69;372.20;5.89;104.53;-20.50;84.02;
06.10.2017 09:37:00;1.52;0.11;-0.74;-0.24;290.39;17.24;123.15;9.57;350.84;374.23;7.74;113.58;-23.39;90.18;
06.10.2017 09:38:00;1.51;0.11;-0.75;-0.25;290.43;17.28;122.51;9.56;350.08;373.54;7.81;112.94;-23.46;89.48;
06.10.2017 09:39:00;1.56;0.12;-0.76;-0.25;290.45;17.30;126.53;10.49;349.35;372.88;8.28;116.04;-23.53;92.51;
06.10.2017 09:40:00;1.76;0.16;-0.78;-0.25;290.48;17.33;142.15;13.63;348.44;372.65;9.58;128.52;-24.22;104.31;
06.10.2017 09:41:00;1.84;0.18;-0.81;-0.25;290.47;17.32;149.35;15.58;345.95;373.38;10.41;133.77;-27.44;106.33;
06.10.2017 09:42:00;1.83;0.16;-0.88;-0.25;290.44;17.29;147.88;14.07;341.14;372.51;9.50;133.81;-31.37;102.45;
06.10.2017 09:43:00;2.12;0.23;-0.85;-0.25;290.47;17.32;171.84;20.36;342.82;373.73;11.83;151.47;-30.90;120.57;
06.10.2017 09:44:00;2.21;0.26;-0.82;-0.24;290.50;17.35;178.78;22.39;345.23;374.47;12.52;156.40;-29.24;127.15;
06.10.2017 09:45:00;2.38;0.29;-0.82;-0.23;290.56;17.41;192.88;25.46;345.59;376.63;13.20;167.41;-31.03;136.38;
06.10.2017 09:46:00;2.32;0.28;-0.90;-0.24;290.59;17.44;187.73;24.08;340.25;375.27;12.82;163.65;-35.02;128.63;
06.10.2017 09:47:00;2.19;0.24;-0.97;-0.23;290.63;17.48;177.00;20.90;335.49;376.04;11.80;156.09;-40.55;115.54;
06.10.2017 09:48:00;1.84;0.17;-1.08;-0.23;290.70;17.55;149.05;15.08;327.85;377.17;10.06;133.97;-49.32;84.65;
06.10.2017 09:49:00;2.00;0.21;-1.12;-0.24;290.74;17.59;161.59;18.16;325.09;375.50;11.08;143.43;-50.41;93.02;
06.10.2017 09:50:00;4.70;0.86;-1.01;-0.23;290.77;17.62;380.76;75.14;333.71;376.70;18.84;305.61;-42.99;262.63;
06.10.2017 09:51:00;4.03;0.68;-1.02;-0.21;290.85;17.70;326.51;59.29;333.08;380.25;17.93;267.22;-47.17;220.05;
06.10.2017 09:52:00;3.10;0.44;-1.09;-0.23;290.85;17.70;251.32;38.83;328.31;377.97;15.43;212.49;-49.66;162.83;
06.10.2017 09:53:00;3.21;0.47;-1.12;-0.22;290.90;17.75;260.06;41.38;326.52;379.05;15.74;218.68;-52.52;166.16;
06.10.2017 09:54:00;3.96;0.65;-1.01;-0.21;290.92;17.77;320.37;57.16;334.52;380.52;17.71;263.21;-46.00;217.22;
06.10.2017 09:55:00;3.71;0.58;-0.93;-0.20;290.99;17.84;300.05;51.02;340.04;382.38;16.98;249.02;-42.33;206.69;
06.10.2017 09:56:00;3.45;0.52;-0.91;-0.20;291.09;17.94;279.58;45.62;342.00;382.50;16.31;233.96;-40.50;193.46;
06.10.2017 09:57:00;3.24;0.48;-1.01;-0.21;291.18;18.03;262.30;41.57;335.66;381.41;15.84;220.72;-45.76;174.97;
06.10.2017 09:58:00;3.52;0.55;-1.05;-0.23;291.25;18.10;284.86;48.09;333.17;380.42;16.60;236.77;-47.25;189.52;
06.10.2017 09:59:00;3.46;0.52;-0.98;-0.24;291.29;18.14;280.40;45.30;338.73;379.47;16.12;235.09;-40.74;194.35;
06.10.2017 10:00:00;5.06;0.91;-0.86;-0.21;291.37;18.22;409.32;79.17;347.41;383.60;19.13;330.15;-36.18;293.96;
06.10.2017 10:01:00;3.96;0.65;-0.88;-0.19;291.48;18.33;320.98;56.65;346.76;386.53;17.61;264.33;-39.78;224.55;
06.10.2017 10:02:00;3.66;0.56;-0.86;-0.21;291.54;18.39;296.45;49.33;348.50;383.87;16.64;247.13;-35.38;211.75;
06.10.2017 10:03:00;4.15;0.69;-0.83;-0.20;291.63;18.48;336.10;60.57;350.82;385.48;17.72;275.53;-34.66;240.87;
06.10.2017 10:04:00;3.30;0.49;-0.78;-0.21;291.69;18.54;267.22;42.84;354.93;384.52;15.98;224.38;-29.59;194.79;
06.10.2017 10:05:00;2.66;0.34;-0.76;-0.23;291.72;18.57;215.06;29.37;356.53;382.17;13.62;185.69;-25.64;160.05;
06.10.2017 10:06:00;2.43;0.29;-0.75;-0.24;291.77;18.62;196.74;25.46;357.49;381.76;12.94;171.28;-24.27;147.01;
06.10.2017 10:07:00;2.61;0.33;-0.77;-0.25;291.79;18.64;211.69;28.97;355.88;380.44;13.67;182.71;-24.55;158.16;
06.10.2017 10:08:00;2.66;0.34;-0.77;-0.24;291.79;18.64;215.11;29.55;355.94;381.36;13.68;185.57;-25.41;160.15;
06.10.2017 10:09:00;2.55;0.32;-0.78;-0.23;291.86;18.71;206.55;28.06;355.75;383.39;13.58;178.49;-27.64;150.85;
06.10.2017 10:10:00;2.78;0.38;-0.81;-0.23;291.88;18.73;225.13;33.27;354.03;383.45;14.58;191.86;-29.42;162.44;
06.10.2017 10:11:00;2.43;0.29;-0.86;-0.27;291.87;18.72;196.43;25.55;350.46;379.12;13.01;170.88;-28.66;142.22;
06.10.2017 10:12:00;2.55;0.30;-0.88;-0.28;291.81;18.66;206.37;26.42;348.26;377.39;12.79;179.95;-29.13;150.83;
06.10.2017 10:13:00;2.85;0.37;-0.89;-0.25;291.85;18.70;231.07;32.60;348.30;380.82;14.09;198.48;-32.52;165.96;
06.10.2017 10:14:00;3.26;0.48;-0.84;-0.24;291.88;18.73;263.92;41.98;351.50;382.26;15.87;221.93;-30.76;191.18;
06.10.2017 10:15:00;2.77;0.36;-0.89;-0.26;291.88;18.73;224.69;31.55;348.06;379.94;14.02;193.14;-31.88;161.26;
06.10.2017 10:16:00;2.71;0.32;-1.03;-0.27;291.84;18.69;219.10;28.34;337.72;378.33;12.92;190.76;-40.60;150.16;
06.10.2017 10:17:00;3.20;0.45;-1.20;-0.27;291.79;18.64;259.50;38.90;325.67;378.24;14.79;220.60;-52.57;168.03;
06.10.2017 10:18:00;3.44;0.51;-1.24;-0.24;291.79;18.64;278.26;44.40;322.80;381.17;15.94;233.86;-58.37;175.49;
06.10.2017 10:19:00;3.15;0.44;-1.25;-0.25;291.81;18.66;255.35;38.70;322.15;380.75;15.15;216.66;-58.60;158.05;
06.10.2017 10:20:00;3.83;0.60;-1.30;-0.24;291.85;18.70;309.73;52.63;318.66;382.41;16.84;257.10;-63.74;193.36;
06.10.2017 10:21:00;3.03;0.42;-1.34;-0.25;291.89;18.74;245.45;36.30;316.55;381.33;14.56;209.15;-64.78;144.37;
06.10.2017 10:22:00;4.61;0.81;-1.33;-0.24;291.95;18.80;373.33;70.55;317.44;383.15;18.80;302.78;-65.72;237.07;
06.10.2017 10:23:00;4.21;0.70;-1.28;-0.23;292.04;18.89;340.97;61.05;321.17;384.99;17.64;279.92;-63.82;216.10;
06.10.2017 10:23:00;4.57;0.80;-1.24;-0.20;292.14;18.99;369.64;69.43;324.53;388.42;17.57;300.21;-63.89;236.32;
06.10.2017 10:25:00;2.85;0.38;-1.18;-0.22;292.25;19.10;230.89;33.12;329.49;387.23;14.31;197.77;-57.74;140.03;
06.10.2017 10:26:00;4.54;0.78;-1.05;-0.22;292.33;19.18;367.90;68.27;339.40;387.25;18.35;299.63;-47.85;251.78;
06.10.2017 10:27:00;3.44;0.52;-1.02;-0.22;292.43;19.28;278.91;45.15;342.37;387.39;16.10;233.75;-45.02;188.73;
06.10.2017 10:28:00;3.77;0.60;-0.97;-0.22;292.53;19.38;305.25;52.30;346.08;387.99;17.07;252.95;-41.92;211.04;
06.10.2017 10:29:00;3.87;0.62;-0.95;-0.20;292.65;19.50;313.72;54.55;348.21;391.21;17.18;259.17;-43.00;216.16;
06.10.2017 10:30:00;3.25;0.47;-0.99;-0.22;292.76;19.61;263.37;41.40;346.19;389.29;15.72;221.97;-43.10;178.86;
06.10.2017 10:31:00;3.34;0.49;-0.98;-0.26;292.78;19.63;270.14;42.37;346.81;384.83;15.68;227.77;-38.02;189.75;
06.10.2017 10:32:00;4.39;0.73;-0.99;-0.25;292.86;19.71;355.27;63.58;346.77;387.13;17.63;291.69;-40.36;251.32;
06.10.2017 10:33:00;3.35;0.47;-0.98;-0.27;292.89;19.74;271.02;41.23;347.50;384.91;15.21;229.79;-37.41;192.38;
06.10.2017 10:34:00;3.17;0.42;-0.99;-0.29;292.83;19.68;256.33;36.94;346.34;381.51;14.39;219.40;-35.17;184.22;
06.10.2017 10:35:00;2.95;0.36;-1.04;-0.29;292.76;19.61;238.50;31.38;342.39;380.81;13.16;207.13;-38.42;168.71;
06.10.2017 10:36:00;3.23;0.42;-1.04;-0.28;292.71;19.56;261.20;37.06;342.55;382.05;14.17;224.14;-39.50;184.64;
06.10.2017 10:37:00;4.11;0.64;-0.98;-0.27;292.65;19.50;333.11;55.56;346.33;383.52;16.54;277.54;-37.19;240.35;
06.10.2017 10:38:00;4.10;0.65;-0.91;-0.24;292.61;19.46;332.23;56.74;351.00;386.16;16.98;275.49;-35.15;240.34;
06.10.2017 10:39:00;5.68;1.05;-0.86;-0.23;292.61;19.46;460.29;91.49;354.50;387.32;19.45;368.81;-32.82;335.99;
06.10.2017 10:40:00;5.42;1.00;-0.87;-0.19;292.69;19.54;438.79;86.91;353.98;392.82;18.58;351.88;-38.84;313.04;
06.10.2017 10:41:00;2.52;0.29;-0.92;-0.25;292.66;19.51;203.66;25.50;350.62;385.74;12.50;178.15;-35.12;143.03;
06.10.2017 10:42:00;3.23;0.47;-0.99;-0.25;292.65;19.50;261.51;41.02;345.49;385.23;15.02;220.48;-39.74;180.74;
06.10.2017 10:43:00;2.85;0.37;-1.03;-0.25;292.72;19.57;231.02;32.48;342.85;386.14;14.03;198.54;-43.29;155.25;
06.10.2017 10:44:00;3.11;0.42;-1.00;-0.27;292.65;19.50;251.57;36.69;345.01;382.77;14.58;214.88;-37.76;177.12;
06.10.2017 10:45:00;4.24;0.69;-0.91;-0.26;292.66;19.51;343.37;60.31;351.09;384.21;17.14;283.06;-33.12;249.93;
06.10.2017 10:46:00;3.75;0.59;-0.84;-0.22;292.73;19.58;303.43;51.62;356.54;389.08;16.68;251.82;-32.53;219.29;
06.10.2017 10:47:00;2.17;0.24;-0.81;-0.25;292.73;19.58;175.83;21.40;358.61;386.27;12.03;154.44;-27.66;126.77;
06.10.2017 10:48:00;1.43;0.10;-0.80;-0.27;292.74;19.59;115.54;8.70;359.51;383.10;7.38;106.84;-23.59;83.25;
06.10.2017 10:49:00;0.95;-0.01;-0.79;-0.31;292.65;19.51;76.87;-0.57;359.54;378.49;-1.09;77.44;-18.94;58.50;
06.10.2017 10:50:00;0.73;-0.06;-0.79;-0.32;292.65;19.50;59.24;-4.81;359.78;376.73;-8.15;64.05;-16.94;47.11;
06.10.2017 10:51:00;0.56;-0.09;-0.78;-0.33;292.63;19.48;45.20;-8.02;360.00;376.07;-18.05;53.21;-16.07;37.14;
06.10.2017 10:52:00;0.58;-0.09;-0.78;-0.33;292.63;19.48;47.00;-7.81;360.06;376.17;-16.86;54.81;-16.10;38.71;
06.10.2017 10:53:00;0.66;-0.08;-0.79;-0.33;292.59;19.44;53.57;-7.07;359.34;374.82;-13.21;60.64;-15.48;45.16;
06.10.2017 10:54:00;0.67;-0.08;-0.79;-0.34;292.52;19.37;54.09;-7.19;358.68;374.00;-13.32;61.28;-15.31;45.97;
06.10.2017 10:55:00;0.80;-0.07;-0.80;-0.34;292.42;19.27;64.42;-5.87;357.77;373.59;-9.18;70.29;-15.82;54.47;
06.10.2017 10:56:00;0.86;-0.05;-0.80;-0.33;292.32;19.17;69.96;-4.29;357.22;373.33;-6.14;74.25;-16.12;58.14;
06.10.2017 10:57:00;0.79;-0.06;-0.79;-0.32;292.27;19.12;63.72;-5.20;357.28;374.21;-8.20;68.92;-16.93;51.99;
06.10.2017 10:58:00;0.65;-0.08;-0.80;-0.32;292.25;19.10;52.98;-6.68;356.68;374.62;-12.62;59.66;-17.94;41.72;
06.10.2017 10:59:00;0.59;-0.08;-0.80;-0.32;292.21;19.06;48.10;-7.34;356.07;374.00;-15.28;55.43;-17.93;37.50;
06.10.2017 11:00:00;0.58;-0.09;-0.80;-0.32;292.16;19.01;46.85;-8.04;356.36;373.61;-17.15;54.89;-17.25;37.64;
06.10.2017 11:01:00;0.62;-0.08;-0.79;-0.32;292.13;18.98;50.35;-6.62;357.02;373.43;-13.18;56.97;-16.41;40.56;
06.10.2017 11:02:00;0.73;-0.06;-0.79;-0.33;292.07;18.92;59.40;-4.99;356.15;372.80;-8.54;64.39;-16.65;47.74;
06.10.2017 11:03:00;0.90;-0.02;-0.80;-0.32;292.01;18.86;72.50;-2.04;355.18;372.98;-2.84;74.54;-17.80;56.74;
06.10.2017 11:04:00;0.96;-0.02;-0.80;-0.31;291.97;18.82;77.50;-1.43;355.22;373.68;-1.85;78.93;-18.46;60.47;
06.10.2017 11:05:00;0.95;-0.01;-0.81;-0.31;291.94;18.79;77.20;-0.84;354.10;373.97;-1.09;78.04;-19.87;58.18;
06.10.2017 11:06:00;1.02;0.00;-0.82;-0.31;291.90;18.75;82.68;0.21;353.48;373.98;0.21;82.47;-20.49;61.98;
06.10.2017 11:07:00;1.16;0.03;-0.82;-0.31;291.82;18.67;94.30;3.00;352.64;373.47;3.18;91.30;-20.83;70.47;
06.10.2017 11:08:00;1.25;0.05;-0.84;-0.30;291.75;18.60;101.39;4.00;350.92;373.65;3.95;97.39;-22.74;74.65;
06.10.2017 11:09:00;1.28;0.04;-0.91;-0.30;291.68;18.53;103.89;3.79;345.84;374.19;3.65;100.10;-28.35;71.75;
06.10.2017 11:10:00;1.42;0.06;-1.08;-0.29;291.67;18.52;114.93;5.67;333.63;375.12;4.92;109.26;-41.49;67.77;
06.10.2017 11:11:00;1.50;0.07;-1.26;-0.30;291.61;18.46;121.58;6.06;320.44;373.62;4.96;115.52;-53.18;62.34;
06.10.2017 11:12:00;3.53;0.57;-1.36;-0.28;291.62;18.47;285.57;49.38;313.44;376.41;15.72;236.19;-62.96;173.22;
06.10.2017 11:13:00;5.55;1.07;-1.41;-0.20;291.72;18.57;449.27;93.83;310.19;385.72;20.53;355.44;-75.53;279.91;
06.10.2017 11:14:00;6.65;1.35;-1.45;-0.17;291.82;18.67;538.61;117.61;308.05;390.07;21.78;421.01;-82.02;338.98;
06.10.2017 11:15:00;7.08;1.46;-1.46;-0.16;291.97;18.82;573.37;127.80;307.94;392.80;22.29;445.57;-84.86;360.71;
06.10.2017 11:16:00;6.05;1.22;-1.47;-0.14;292.14;18.99;489.93;106.33;308.03;396.37;21.60;383.61;-88.34;295.27;
06.10.2017 11:17:00;6.75;1.38;-1.48;-0.16;292.27;19.12;546.69;120.21;308.33;394.55;21.99;426.47;-86.22;340.25;
06.10.2017 11:18:00;6.86;1.39;-1.46;-0.16;292.41;19.26;555.23;121.05;310.45;394.80;21.80;434.19;-84.35;349.83;
06.10.2017 11:19:00;7.09;1.44;-1.41;-0.15;292.58;19.43;574.40;125.63;314.89;396.80;21.87;448.77;-81.91;366.86;
06.10.2017 11:20:00;7.33;1.49;-1.42;-0.17;292.68;19.53;593.43;130.00;314.88;394.77;21.91;463.43;-79.89;383.54;
06.10.2017 11:21:00;7.18;1.43;-1.43;-0.16;292.80;19.65;581.14;125.19;314.79;396.67;21.45;455.95;-81.88;374.06;
06.10.2017 11:22:00;7.43;1.51;-1.45;-0.15;292.92;19.77;601.98;131.81;314.18;399.07;21.87;470.17;-84.89;385.29;
06.10.2017 11:23:00;3.01;0.40;-1.50;-0.19;293.00;19.85;243.78;34.96;311.47;394.25;13.49;208.81;-82.78;126.03;
06.10.2017 11:24:00;2.16;0.20;-1.53;-0.25;293.01;19.86;175.27;17.80;309.26;387.66;9.97;157.47;-78.40;79.06;
06.10.2017 11:25:00;5.50;1.04;-1.52;-0.22;293.13;19.98;445.38;90.52;310.07;392.12;19.54;354.86;-82.05;272.81;
06.10.2017 11:26:00;7.00;1.43;-1.52;-0.18;293.32;20.17;567.00;125.23;311.18;398.12;22.09;441.78;-86.93;354.84;
06.10.2017 11:27:00;5.99;1.17;-1.54;-0.16;293.51;20.36;484.95;102.51;311.07;401.29;20.88;382.44;-90.23;292.21;
06.10.2017 11:28:00;3.51;0.54;-1.61;-0.23;293.58;20.43;284.37;47.04;306.87;393.74;16.24;237.33;-86.87;150.46;
06.10.2017 11:29:00;3.71;0.58;-1.62;-0.27;293.59;20.44;300.57;50.70;306.02;388.21;15.47;249.87;-82.19;167.68;
06.10.2017 11:30:00;6.27;1.24;-1.61;-0.25;293.71;20.56;508.07;108.19;307.70;391.39;21.28;399.87;-83.69;316.18;
06.10.2017 11:31:00;3.28;0.48;-1.61;-0.25;293.75;20.60;265.81;42.34;307.53;391.21;7.31;223.47;-83.68;139.79;
06.10.2017 11:32:00;0.95;-0.09;-1.62;-0.34;293.62;20.47;77.24;-7.57;306.28;379.74;-9.80;84.81;-73.47;11.35;
06.10.2017 11:33:00;3.21;0.45;-1.59;-0.34;293.56;20.41;259.90;39.44;307.97;379.81;6.14;220.46;-71.85;148.62;
06.10.2017 11:34:00;5.07;0.92;-1.56;-0.24;293.67;20.52;410.47;80.24;310.85;391.84;15.81;330.23;-80.99;249.25;
06.10.2017 11:35:00;1.11;-0.04;-1.57;-0.30;293.66;20.51;90.25;-3.50;309.60;385.33;-3.93;93.75;-75.73;18.03;
06.10.2017 11:36:00;1.38;0.02;-1.57;-0.33;293.63;20.48;111.70;1.62;309.79;381.12;1.40;110.08;-71.33;38.75;
06.10.2017 11:37:00;2.72;0.35;-1.61;-0.34;293.57;20.42;220.28;30.57;306.60;379.78;9.17;189.71;-73.18;116.53;
06.10.2017 11:38:00;5.50;1.03;-1.63;-0.28;293.64;20.49;445.59;89.90;305.54;387.69;19.94;355.70;-82.15;273.55;
06.10.2017 11:39:00;3.80;0.61;-1.65;-0.25;293.67;20.52;307.44;53.54;304.08;390.82;9.82;253.90;-86.74;167.16;
06.10.2017 11:40:00;0.95;-0.10;-1.66;-0.34;293.54;20.39;77.01;-8.44;302.85;379.36;-10.96;85.45;-76.52;8.94;
06.10.2017 11:41:00;1.73;0.09;-1.64;-0.36;293.44;20.29;139.72;7.43;303.62;376.97;0.42;132.30;-73.35;58.95;
06.10.2017 11:42:00;6.18;1.19;-1.58;-0.30;293.37;20.22;500.50;103.96;307.43;383.07;20.69;396.54;-75.64;320.90;
06.10.2017 11:43:00;6.13;1.16;-1.55;-0.23;293.40;20.25;496.63;101.74;309.89;392.13;20.49;394.89;-82.24;312.65;
06.10.2017 11:44:00;6.27;1.21;-1.53;-0.21;293.50;20.35;507.91;105.84;311.75;394.82;20.83;402.07;-83.07;318.99;
06.10.2017 11:45:00;6.67;1.31;-1.51;-0.20;293.57;20.42;540.28;114.68;313.86;397.33;21.23;425.60;-83.47;342.13;
06.10.2017 11:46:00;5.66;1.06;-1.49;-0.18;293.69;20.54;458.28;92.85;315.68;399.67;19.49;365.43;-83.98;281.44;
06.10.2017 11:47:00;1.71;0.10;-1.47;-0.30;293.59;20.44;138.84;8.31;316.69;384.68;5.92;130.53;-67.99;62.55;
06.10.2017 11:48:00;2.38;0.25;-1.39;-0.32;293.53;20.38;192.90;21.49;321.89;381.64;10.54;171.41;-59.75;111.66;
06.10.2017 11:49:00;3.38;0.49;-1.32;-0.30;293.51;20.36;273.32;42.51;326.79;383.82;15.45;230.81;-57.02;173.79;
06.10.2017 11:50:00;4.49;0.75;-1.27;-0.28;293.49;20.34;363.32;65.94;330.07;386.50;18.09;297.39;-56.43;240.96;
06.10.2017 11:51:00;4.80;0.82;-1.25;-0.25;293.52;20.37;388.46;72.04;331.57;390.78;18.52;316.42;-59.21;257.22;
06.10.2017 11:52:00;5.19;0.93;-1.25;-0.21;293.60;20.45;420.01;80.79;332.33;395.46;19.18;339.23;-63.13;276.09;
